date,user,text,label
2020-04-18 09:42:54+00:00,balaik3medan,"Ingat !! Tidak ada gejala belum tentu tidak terpapar Virus Corona. Gunakanlah Masker untuk melindungi diri, keluarga, teman dan semua umat manusia. Sadar dan disiplin menggunakan Masker adalah bentuk partisipasi kita dalam mencegah penyebaran Virus Corona. --- FB : balaik3medan",NonHoaks
2020-04-18 05:21:04+00:00,aditsantoso515,"Beberapa waktu lalu, Hasim bersama tim relawan juga melakukan Bakti Sosial (Baksos) dengan penyemprotan disinfektan di beberapa titik di Kabupaten Simalungun sebagai upaya mencegah penyebaran virus corona.",NonHoaks
2020-04-08 02:04:36+00:00,rsudciawiofc,"Berdasarkan hasil penelitian, masker tersebut 70% efektif mencegah penularan virus corona. Masker kain yang digunakan sebaiknya memiliki tiga lapisan sehingga lebih efektif menangkal droplet yang menjadi cara penularan virus.",NonHoaks
2020-04-08 00:21:15+00:00,suharto_asmar,PSBB atau karantina wilayah resmi diberlakukan di Ibu Kota guna mencegah penyebaran virus Corona. Kebijakan tersebut salah satunya melarang moda transportasi darat berbasis aplikasi atau kerap disebut Ojek Online (Ojol) untuk mengangkut penumpang terkecuali barang.,NonHoaks
2020-04-07 07:52:41+00:00,rusmansaleh10,Mari Gunakan Masker Demi Keselamatan Bersama Mulai saat ini WHO merekomendasikan kpd masyarakat utk memakai masker terutama ketika melakukan kegiatan di luar rmh. Menggunakan masker dpt mencegah penyebaran virus Corona at Covid-19 yg bisa masuk ke dlm tubuh qt tanpa kita ketahui.,NonHoaks
2020-04-07 06:37:24+00:00,khoejack12,Mari Gunakan Masker Demi Keselamatan Bersama caption:Mulai saat ini WHO merekomendasikan kepada masyarakat untuk memakai masker terutama ketika melakukan kegiatan di luar rumah. Menggunakan masker dapat mencegah penyebaran virus Corona atau Covid-19 yang bisa masuk ke dalam tubuh,NonHoaks
2020-04-07 04:08:59+00:00,syahbandarmksr,"#Kawanlaut #DiRumahAja Makassar (06/04/20) --- Meneruskan himbauan organisasi kesehatan dunia (WHO) dan ketua gugus tugas percepatan penanganan Virus Corona (Covid-19) Di indonesia, untuk menggunakan masker di tempat umum guna mencegah penularan virus.",NonHoaks
2020-04-06 16:29:26+00:00,sitiariniputri1,"5. Masker kain efektivitasnya memang tidak sama dengan masker N95 atau masker bedah untuk mencegah penularan virus corona, namun masker kain tetap bisa membantu mengurangi risiko penularan virus COVID - 19.",NonHoaks
2020-04-04 08:16:37+00:00,HumasPaiton,"Psysical Distance, Cuci Tangan, Makan Makanan Bergizi, Jauhi Karumuman kegiatan Sederhana yang bisa terhindar dari Virus Corona. Bersatu padu mencegah dan memutus penyebaran virus covid-19. Bersama kita bisa #CoronaBisaDisembuhkan #4l",NonHoaks
2020-03-17 13:32:52+00:00,syahrialagungk,"social distancing adalah salah satu upaya untuk mencegah penyebaran virus corona, masyarakat harusnya bisa memahami hal itu dan dengan adanya analisis big data yang bisa digunakan untuk membaca perilaku netizen melalui percakapan di media sosial",NonHoaks
2020-03-17 14:31:33+00:00,safarinaendah,Merebaknya COVID-19 di Indonesia disikapi pemerintah dengan anjuran untuk menjaga jarak sosial atau social distancing. Masyarakat diimbau untuk membatasi diri dalam kegiatan yang membutuhkan interaksi sosial secara fisik agar mencegah penyebaran virus corona.,NonHoaks
2020-04-06 01:36:02+00:00,rasifm,Tahu gak cara paling efektif mencegah agar tidak kena virus Corona? 1. Cuci tangan dengan sabun di bawah air mengalir minimal 20 detik setiap kali habis menyentuh benda yang kerap disentuh orang. 2. Menghindari kontak dekat dengan orang lain. Bisa kan? cc @blogdokter,NonHoaks
2020-04-06 01:29:59+00:00,blogdokter,Tahu gak cara paling efektif mencegah agar tidak kena virus Corona? 1. Cuci tangan dengan sabun di bawah air mengalir minimal 20 detik setiap kali habis menyentuh benda yang kerap disentuh orang. 2. Menghindari kontak dekat dengan orang lain. Bisa kan?,NonHoaks
2020-04-04 08:16:30+00:00,HumasPaiton,"Psysical Distance, Cuci Tangan, Makan Makanan Bergizi, Jauhi Karumuman kegiatan Sederhana yang bisa terhindar dari Virus Corona. Bersatu padu mencegah dan memutus penyebaran virus covid-19. Bersama kita bisa #CoronaBisaDisembuhkan #4k",NonHoaks
2020-04-02 11:26:38+00:00,sang_sabit,"Kataku ""Rokok tembakau bisa mencegah virus corona"" yuhhuuu",Hoaks
2020-04-25 05:59:31+00:00,pasfm,Sebuah penelitian di Perancis menyatakan #nikotin bisa melindungi orang dari infeksi virus corona. Namun uji lanjutan tetap direncanakan untuk mengetahui lebih jauh efektifitas Nikotin untuk mencegah atau mengobati dari #viruscoronavirus #Covid_19,Hoaks
2020-10-01 08:21:34+00:00,RSBuahHaticpt,"Masker adalah salah satu atribut wajib dalam protokol kesehatan untuk menekan penyebaran virus corona terutama saat beraktivitas di luar. Sayangnya, ternyata tidak semua masker cukup efektif untuk melindungi penggunanya dari paparan virus. Beberapa masker hanya berguna untuk…",NonHoaks
2020-03-25 15:26:45+00:00,wonosoboonline,"Tidak semua masker mampu melindungi dari virus Corona. Gunakan minimal masker medis dng jenis 3ply/3 lapis yg rata"" mampu memblokir virus hingga 97% dng ukuran virus tertentu.Masker kain tdk mampu memblokir virus Corona.",NonHoaks
2020-01-25 03:19:16+00:00,KiluanDolphin,"CARA HINDARI VIRUS CORONA: 1. sering cuci tangan 2. jangan pegang2 hidung &amp; mata 3. pakai masker di fasilitas umum (bus, kereta, Hospital dll) GEJALA: 1. Demam terus menerus 2. Batuk 3. Sulit bernafas APAKAH CORONA: virus yg hidup dr Ular. infeksi terbesar di Wuhan Cina",NonHoaks
2021-12-30 08:17:55+00:00,anis_sa_ae,"Kebijakan bisa berubah, tetapi indikatornya adalah kita. Indikator seperti mobilitas yang berpengaruh penting terhadap melonjaknya penyebaran COVID-19 ini. Oleh karena itu, tetap patuhi protokol kesehatan di mana pun, dan disarankan tetap di rumah. #BerharapTakBerpisah",NonHoaks
2021-12-30 08:06:00+00:00,anis_sa_ae,Menunda liburan bisa mengurangi penularan COVID-19 dan membuat kita maupun orang lain aman. Jika memang mendesak pun kalian tetap harus mematuhi protokol kesehatan dan vaksinasi. Jaga jarak dulu agar nanti bisa bersilahturahmi dengan sahabat maupun keluar. #BerharapTakBerpisah,NonHoaks
2021-12-29 09:00:02+00:00,milemoniloh,"Mengurangi mobilitas sosial selama libur akhir tahun, menjaga protokol kesehatan, melakukan 5M dan tetap dirumah saja merupakan suatu upaya untuk menghindari penularan virus COVID-19. #BeraniKetat itu baik",NonHoaks
2021-12-29 09:00:01+00:00,milemoniloh,Terjadinya lonjakan kasus COVID-19 berbagai daerah Membuat kita harus #BeraniKetat untuk menghindari penyebaran kasus virus tersebut dengan cara tetap mematuhi protokol kesehatan dan dirumah saja.,NonHoaks
2021-12-29 09:00:01+00:00,ealshaddyy,"Pengawasan dilakukan dilingkungan masing-masing. Tugasnya mulai dari pencegahan, memastikan protokol kesehatan, mengidentifikasi apakah ada warga yang sakit dengan gejala Covid-19, membantu mereka isolasi, hingga membantu membawa pasien ke rumah sakit. #BeraniKetat",NonHoaks
2021-12-29 07:02:30+00:00,sek_kdbanteng,Selalu terapkan protokol kesehatan cegah penularan virus covid-19,NonHoaks
2021-12-29 05:01:03+00:00,DitoWicaksono9,"Gubernur Jawa Timur berpesan, ayo jaga smua suasana yg sngt baik. Insya Allah COVID - 19 di Jatim ketika ini terkendali &amp; jngn sampek lengah protokol kesehatan di setiap lini, di manapun berada",NonHoaks
2021-12-27 15:05:22+00:00,Anta_sena212,Selamat malam indonesia salam sehat. selama pandemi covid-19 masih ada di sekitar kita 'jangan bosan2 terus berkampanye selalu memakai masker ikut vaksinasi bagi yang belum &amp; patuhi protokol kesehatan dengan disiplin??????,NonHoaks
2021-12-27 13:34:55+00:00,AlfatirAnnas,Patuhi Protokol Kesehatan Cegah Covid-19 Dan Segera Vaksinasi Dosis 1 &amp; Dosis 2 Agar Libur Natal 2021 Dan Tahun Baru 2022 Aman Dari Covid-19 . . #polresdumai #kotadumai #nataru,NonHoaks
2021-12-19 08:39:39+00:00,Anta_sena212,Protokol kesehatan di masa pandemi COVID-19 menjadi hal yng sangat penting bagi masyarakat luas sebab kesehatan bagian pokok utama 'oleh karena itu mari kita lakukan prokes dengan disiplin agar penyebaran semakin kecil mudah2han segera berakhir??????,NonHoaks
2021-12-18 10:26:05+00:00,Anta_sena212,Selamat sore salam sejahtera sehat bagi kita semua' dengan mulai terdeteksi covid-19 jenis omicron di indonesia 'kita Semua tetap berhati hati &amp; waspada terus menerapkan protokol kesehatan dengan disiplin bagi yng belum vaksin segera daftarkan diri mengikuti vaksinasi.??????,NonHoaks
2021-12-18 09:25:43+00:00,buluslg,Selamat sore.. selamat berkumpul dengan keluarga tercinta. Tetap hati2 dan jalankan protokol kesehatan dengan ketat karena covid 19 varian omicrom sudah masuk di negara kita. Semoga kita semua dapat mengendalikan covid 19 sehingga tidak terjadi lonjakan kasus. TYM.,NonHoaks
2021-12-13 00:05:36+00:00,rizwan_tulus,"Corona dan Covid-19 masih mengintai kita. Tetap ikuti aturan protokol kesehatan. Dengan memakai masker, menjaga jarak, dan mencuci tangan dengan sabun.",NonHoaks
2021-12-12 03:09:17+00:00,rusmada_rizwan,"Covid-19 masih belum berakhir. Tetap ikuti aturan protokol kesehatan dengan memakai masker, mencuci tangan dengan sabun, dan menjaga jarak. Kalau ngga jaga jarak nanti dia diambil orang. ??",NonHoaks
2021-12-12 02:26:42+00:00,AlbertSolo2,"Menkominfo Jhonny G plate meminta masyarakat untuk tetap mematuhi peraturan protokol kesehatan yang berlaku di Indonesia.saat ini, kasus harian Covid-19 di 6 provinsi di Jawa kembali mengalami peningkatan jumlah kasus,Jawa barat dan DKI Jakarta masih menjadi yang tertinggi.",NonHoaks
2021-12-11 23:14:31+00:00,AlbertSolo2,"Menkominfo Jhonny G plate meminta agar pemerintah daerah di 6 provinsi di Jawa yang kasus harian Covid-19 nya masih tinggi, untuk lebih galak dalam menegakkan aturan protokol kesehatan di wilayahnya,Jawa barat masih menjadi yang tertinggi,di susul DKI Jakarta di posisi kedua.",NonHoaks
2021-12-11 23:05:04+00:00,AlbertSolo2,"Kasus harian Covid-19 di 6 provinsi di pulau Jawa naik, Menkominfo Jhonny G plate meminta kepada pemerintah daerah baik kota maupun kabupaten di 6 provinsi tersebut, untuk lebih memperketat peraturan protokol kesehatan, terutama dalam hal pemakaian masker dan menjaga jarak",NonHoaks
2021-12-16 06:45:02+00:00,cashbacapp,Indonesia umumkan pasien pertama positif Covid-19 varian Omicron Tetap jaga kesehatan dan patuhi protokol kesehatan ya Cashbacers!,NonHoaks
2021-12-16 04:38:33+00:00,mindteraID,"Dari Wisma Atlet, varian Virus COVID-19 Omicron dikabarkan sudah masuk ke Indonesia. Yuk, lebih waspada. Tingkatkan protokol kesehatan dan juga daya tahan imun ya. Indonesia bisa!",NonHoaks
2021-12-15 05:24:23+00:00,nurulfadila111,"Vaksin ini jg lanjut Gubernur bkan suatu jaminan jka sseorang bs terbebas dr serangan pandemi Covid - 19. 'Tidak boleh serta-merta, protokol kesehatan te2p dipatuhi. vaksin hny sbg penguat imun tubuh,' ujar Khofifah",NonHoaks
2021-12-15 00:31:56+00:00,mutiafiyah,"Vaksin ini juga lanjut Gubernur bukan suatu jaminan jika seseorang bisa terbebas dari serangan pandemi Covid-19. 'Tidak boleh serta-merta, protokol kesehatan tetap dipatuhi. vaksin hanya sebagai penguat imun tubuh,' ujar Khofifah",NonHoaks
2021-12-05 19:17:17+00:00,mayang_naufal,"Patuhi protokol kesehatan untuk memutus penyebaran Covid-19, buat Kawan JM yang beraktivitas dimanapun dan kapanpun jangan lupa untuk 6M ya!",NonHoaks
2021-12-05 09:34:09+00:00,mangomo_,Dengan mematuhi protokol kesehatan berarti sudah turut serta menangkal penyebaran covid-19.,NonHoaks
2021-12-05 00:45:42+00:00,SasmitaAyu10,"Meskipun Covid-19 terus melandai, namun masyarakat tetap harus menerapkan protokol kesehatan (prokes) seperti memakai masker. Sehingga kasus Covid-19 di Jatim terus melandai.",NonHoaks
2021-12-04 07:05:18+00:00,PPSDM_ATRBPN,"Hai #SobATRBPN, walaupun angka penularan Covid-19 di negeri kita sudah menurun. Namun, kita mesti tetap patuh dalam menerapkan protokol kesehatan guna mencegah terjadinya lonjakan kembali kasus Covid-19 di Indonesia",NonHoaks
2021-12-04 00:59:03+00:00,desika_rita,"Meskipun Covid-19 terus melandai, namun masyarakat tetap harus menerapkan protokol kesehatan (prokes) seperti memakai masker. Sehingga kasus Covid-19 di Jatim terus melandai.",NonHoaks
2021-12-03 22:50:49+00:00,etosindonusa,"Selain melakukan vaksin, protokol kesehatan lainnya yaitu stay at home juga penting dilakukan untuk mencegah penularan covid-19 termasuk varian baru omicron. #etosindonusa #etosyourpestsolutions #pestcontrol #pengendalihama #serahkanpadaahlinya #terlindungdarihama #etospedulihama",NonHoaks
2021-12-03 09:37:48+00:00,zulfikrihsan,Bagi masyarakat yang belum melakukan vaksin dihimbau untuk segera melakukan vaksin serta tetap menerapkan protokol kesehatan guna pencegahan covid-19,NonHoaks
2021-12-03 08:09:18+00:00,fadhilandriando,Patuhi protokol kesehatan saja tidak cukup laksanakan vaksinasi untuk memaksimalkan perlindungan diri dari Covid-19,NonHoaks
2021-12-03 08:07:34+00:00,Cameliamrn,Untuk membantu pemerintah dalam menangani Covid-19 patuhi protokol kesehatan serta vaksinasi Covid-19.,NonHoaks
2021-11-29 07:20:58+00:00,kppn001,DJPbKemenkeu_RI: RT @KemenkeuRI: 14. Keberhasilan mengendalikan varian Delta Covid-19 dan terpeliharanya kewaspadaan dan disiplin penerapan Protokol Kesehatan dan kehati-hatian diharapkan menjadi bekal kuat dalam menghadapi ancaman baru munculnya varian baru Omicron Covid-19.,NonHoaks
2021-11-29 08:00:49+00:00,kppn001,RT @KemenkeuRI: 14. Keberhasilan mengendalikan varian Delta Covid-19 dan terpeliharanya kewaspadaan dan disiplin penerapan Protokol Kesehatan dan kehati-hatian diharapkan menjadi bekal kuat dalam menghadapi ancaman baru munculnya varian baru Omicron Covid-19.,NonHoaks
2021-11-28 12:24:04+00:00,PutraTa45958320,Covid-19 blm usai &amp; kini dunia tlh digegerkan lg dg varian baru virus corona yg dinamakan Omicron.. Ttp lh Waspada &amp; jgn lupa Protokol Kesehatan..Smg Indonesia terhindar dr bencana baru ini??????,NonHoaks
2021-11-20 11:32:50+00:00,mangomo_,Guna menghindari covid-19 patuhi protokol kesehatan: - Mencuci tangan - Memakai masker - Menghindari kerumunan - Mengatur jarak dan - Mengurangi mobilitas.,NonHoaks
2021-11-18 01:10:34+00:00,NMaudiya,"Gubernur Jatim Khofifah Indar Parawansa meminta warga Jatim tetap disiplin dengan protokol kesehatan, meski kasus Covid-19 saat ini melandai dan terus menurun",NonHoaks
2021-11-17 19:27:56+00:00,buluslg,Selamat pagi.. salam sehat selalu. Jangan lengah terapkan protokol kesehatan.. mari kita sama2 melawan covid 19 melalui 5 M dan vaksinasi. TYM.,NonHoaks
2021-11-16 06:05:25+00:00,patralogistik,Di saat pandemi seperti ini kita harusnya lebih menjaga protokol kesehatan yang benar Sob! Nah disini Patra Logistik mau memberikan tips cara menggunakan masker yang benar untuk mencegah penularan virus COVID-19 menurut Satuan Tugas Penanganan COVID-19.,NonHoaks
2021-11-15 18:14:49+00:00,DitaAnggraini23,RT @renata_sanggeni: euforia pasca pelonggaran dengan turunnya status PPKM Level disebuah daerah jangan berlebihan apalagi sampai mengabaikan protokol kesehatan yang dapat mengakibatkan lonjakan kasus Covid-19. INGAT!! mencegah lebih baik daripada mengobati. #DampakPositifVaks...,NonHoaks
2021-11-15 17:50:19+00:00,Dewi_Maria2,RT @renata_sanggeni: euforia pasca pelonggaran dengan turunnya status PPKM Level disebuah daerah jangan berlebihan apalagi sampai mengabaikan protokol kesehatan yang dapat mengakibatkan lonjakan kasus Covid-19. INGAT!! mencegah lebih baik daripada mengobati. #DampakPositifVaks...,NonHoaks
2021-11-14 06:13:42+00:00,desika_rita,"Gubernur Khofifah mengatakan, pola penanganan Covid-19 yang berjalan dengan kolaborasi dan sinergitas antar semua komponen saat ini. Yakni penerapan protokol kesehatan dan percepatan perluasan cakupan vaksinasi.",NonHoaks
2021-11-14 06:11:14+00:00,NamiraAyu18,"Gubernur Khofifah mengatakan, pola penanganan Covid-19 yang berjalan dengan kolaborasi dan sinergitas antar semua komponen saat ini. Yakni penerapan protokol kesehatan dan percepatan perluasan cakupan vaksinasi.",NonHoaks
2021-11-14 04:40:38+00:00,AstrianaNingrum,RT @renata_sanggeni: euforia pasca pelonggaran dengan turunnya status PPKM Level disebuah daerah jangan berlebihan apalagi sampai mengabaikan protokol kesehatan yang dapat mengakibatkan lonjakan kasus Covid-19. INGAT!! mencegah lebih baik daripada mengobati. #DampakPositifVaks...,NonHoaks
2021-11-11 08:44:54+00:00,AdiF4j4r,PENCAPAIAN VAKSINASI DAN PENERAPAN PROTOKOL KESEHATAN MERUPAKAN SALAH SATU UPAYA ANTISIPASI TIDAK TERJADI KLASTER PENYEBARAN COVID-19 SAAT TATAP MUKA DI SEKOLAH.,NonHoaks
2021-11-11 08:13:35+00:00,TANGGUH55399509,"Mari Patuhi Protokol kesehatan dengan 5M, untuk mencegah penyebaran Covid-19 : 1. Memakai Masker 2. Menjaga Jarak minimal 1 meter. 3. Mencuci Tangan. 4. Mengurangi Mobilitas 5. Menjauhi Kerumunan. Semoga pandemi segera berakhir",NonHoaks
2021-11-11 08:07:21+00:00,SMART94309579,"Mari Patuhi Protokol kesehatan dengan 5M, untuk mencegah penyebaran Covid-19 : 1. Memakai Masker 2. Menjaga Jarak minimal 1 meter. 3. Mencuci Tangan. 4. Mengurangi Mobilitas 5. Menjauhi Kerumunan.",NonHoaks
2021-11-05 22:41:24+00:00,IKadarrusman,"*Selamat pagi...* Semoga kita semua dalam keadaan baik dan sehat. Tetap disiplin dan jangan kendor thd protokol kesehatan karena virus covid-19 masih dinamis. Terhadap sdr/sahabat/kerabat yg sedang sakit, kita doakan semoga cepat sembuh dan sehat sempurna. Aamiin. ??????",NonHoaks
2021-11-05 04:30:42+00:00,fransiscalyan1,"dgn data pelandaian kasus Covid - 19 di Jawa Timur ini, Gubenur Khofifah trus mengimbau kepda masyaralkat untuk trus menjaga protokol kesehatan, masyaralkat tak boleh lengah &amp; terbuai dgn kondisi penyebaran kasus yg sudah turun",NonHoaks
2021-11-04 04:01:21+00:00,hanalleey,"Meksipun anak sdh divaksinasi, ttp aja ya sm seperti sblm vaksinasi, harus menjaga dan disiplin menerapakan protokol kesehatan. Jadi ga boleh kendor prokes ya guys. Krn #VaksinLindungiAnak dr segi efek jika terkena Covid-19, bukan berarti kebal. Oke?",NonHoaks
2021-11-04 04:01:09+00:00,K1SN4,"Nah, sblm dan sesudah vaksin, protokol kesehatan jg hrs ttp dijaga dengan disiplin krn sudah divaksin bkn berarti tdk bisa tertular covid-19 #VaksinLindungiAnak",NonHoaks
2021-11-04 03:44:35+00:00,Melyluthia,"Dan walaupun sudah melaksanakan vaksin covid 19, pemerintah tetap menyarankan patuhi protokol kesehatan dimanapun yah, baik disekolah atau ditempat2 publik lainnya diluar rumah #VaksinLindungiAnak",NonHoaks
2021-11-04 03:38:30+00:00,umi_arayya,Dan ga henti-hentinya Pemerintah menyerukan untuk selalu mematuhi protokol kesehatan meskipun kita dan anak-anak sudah divaksin COVID-19 #VaksinLindungiAnak,NonHoaks
2021-11-03 01:34:56+00:00,KritikusR,BIAR EKONOMI BISA MULAI TERUS BERGELIAT SEBAIKNYA WAJIB KITA TAATI PROTOKOL KESEHATAN (COVID-19),NonHoaks
2021-11-03 00:31:44+00:00,RKamadhani,Gubernur Khofifah meminta warga untuk tetap disiplin dalam menerapkan protokol kesehatan (prokes) guna memutus rantai penyebaran virus corona atau Covid-19,NonHoaks
2021-11-01 04:20:42+00:00,siwiragils,"Jika aktivitas masyarakat meningkat Insya Allah masih bisa aman dari covid 19 JIKA masyarakat DISIPLIN protokol kesehatan dgn memakai masker, menjaga jarak dan menjauhi kerumunan. #CegahLedakanKasus",NonHoaks
2021-11-01 04:09:00+00:00,wind1403,"Protokol kesehatan yang lebih maksimal adalah menjaga jarak, menjauhi kerumunan, mengurangi mobilitas, dan menghindari makan bersama. Dengan Batasi Mobilitas akan #CegahLedakanKasus covid-19, yuk bisa yuk.....",NonHoaks
2021-11-01 03:44:24+00:00,PulauMadura,"Di samping itu, pemerintah akan terus mempercepat vaksinasi Covid-19. Vaksinasi merupakan kunci kedua melindungi diri dari bahaya Covid-19, setelah protokol kesehatan. #CegahLedakanKasus",NonHoaks
2021-11-01 03:40:51+00:00,PulauMadura,"Strategi yang bisa dijalankan pemerintah untuk mencegah lonjakan kasus Covid-19 adalah menggencarkan kampanye protokol kesehatan 3M yakni menggunakan masker, menjaga jarak, dan mencuci tangan. #CegahLedakanKasus",NonHoaks
2021-11-01 03:33:27+00:00,anis_sa_ae,"Protokol kesehatan menjadi hal yang paling penting dalam mencegah ledakan kasus COVID-19. Setidaknya kita harus memakai masker, mencuci tangan, menjaga jarak, menjauhi kerumunan, mengurangi mobilitas, dan menghindari makan bersama. Wah, jadi 6 M, nih. #CegahLedakanKasus",NonHoaks
2021-11-01 03:25:41+00:00,Mayawagi,"Mobilitas masyarakat yang meningkat bisa tetap aman dari lonjakan kasus virus Covid-19, asalkan protokol kesehatan tetap diterapkan dengan optimal. Batasi Mobilitas untuk #CegahLedakanKasus",NonHoaks
2021-11-01 03:06:09+00:00,Mayawagi,Sekarang ini vaksinasi sudah digalakkan dan protokol kesehatan tetap dijalankan. Kasus Covid-19 sudah melandai bahkan sudah menyentuk titik terendah selama 15 minggu. Prestasi ini harus dipertahankan. Batasi Mobilitas #CegahLedakanKasus,NonHoaks
2021-11-01 03:04:49+00:00,PulauMadura,"Mengendalikan pandemi tidak cukup hanya dengan melakukan edukasi dan sosialisasi protokol kesehatan kepada masyarakat dan pelaksanaan 3T. Namun, mengendalikan batasi mobilitas penduduk jadi kunci utama dalam mematahkan laju pertumbuhan Covid-19. #CegahLedakanKasus",NonHoaks
2021-11-01 03:04:35+00:00,bowosusilo94,"Semangat beraktivitas, dan pastinya harus selalu menerapkan protokol kesehatan yang ketat ya teman-teman. Batasi Mobilitas untuk #CegahLedakanKasus Covid-19",NonHoaks
2021-10-31 04:14:35+00:00,g_alfiatur,"Meski ketika ini situasi Covid - 19 di Jatim trus melandai, Gubernur Khofifah trus memberitahukan ttng peraturan protokol kesehatan.",NonHoaks
2021-10-30 04:14:06+00:00,AnnaYul14n,"Meski ketika ini situasi Covid - 19 di Jatim trus melandai, Gubernur Khofifah trus memberitahukan ttng peraturan protokol kesehatan.",NonHoaks
2021-10-28 13:37:31+00:00,arumLes,Pemuda adalah penerus dan pelopor protokol kesehatan terdepan. Yuk sama-sama bangkit dari pandemi covid 19 dan semangat untuk berjuang maju melawan pandemi ini,NonHoaks
2021-10-28 08:07:46+00:00,wibissono,"Suksesnya penanganan pandemi Covid-19, program vaksinasi, hingga disiplin protokol kesehatan juga tak lepas dari keikutsertaan anak-anak muda bangsa ini. Inilah yang menjadi relevansi Sumpah Pemuda di era pandemi dan transformasi sosial ekonomi hari ini.",NonHoaks
2021-10-27 19:09:46+00:00,AlbertSolo2,"Juru bicara satgas Covid-19 meminta masyarakat untuk tetap mematuhi peraturan protokol kesehatan yang berlaku di Indonesia.pemakaian masker itu yang paling banyak di langgar oleh masyarakat selama ini di banyak tempat, ingat Indonesia belum aman dari Covid-19.tegas Jubir satgas",NonHoaks
2021-10-25 07:20:46+00:00,AlbertSolo2,"Pemerintah meminta masyarakat untuk lebih meningkatkan disiplin protokol kesehatan selama PPKM level 1-3 berlangsung di Jawa dan Bali, meskipun saat ini jumlah kasus harian Covid-19 di Indonesia sudah semakin terkendali, namun anda tetap meningkatkan disiplin protokol kesehatan.",NonHoaks
2021-10-25 07:14:24+00:00,AlbertSolo2,Menkominfo Jhonny G plate mengajak masyarakat untuk tetap meningkatkan disiplin protokol kesehatan dan meningkatkan imunitas tubuh dengan segera melakukan vaksinasi Covid-19 baik secara swadaya atau vaksinasi massal di tempat tinggalnya.indonesia belajar dari kasus di Inggris,NonHoaks
2021-10-25 07:12:05+00:00,AlbertSolo2,"Menkominfo Jhonny G plate meminta masyarakat untuk tidak lengah dan tetap mematuhi peraturan protokol kesehatan yang berlaku di Indonesia, terutama dalam hal pemakaian masker dan menjaga jarak yang sering di abaikan oleh masyarakat di saat kasus Covid-19 turun selama ini",NonHoaks
2021-10-24 03:25:56+00:00,ArvinaRita,Khofifah bilang meski masyarakat harus lebih giat beraktivitas masyarakat juga harus tetap mematuhi protokol kesehatan agar penyebaran covid-19 dapat dikendalikan,NonHoaks
2021-10-24 01:29:49+00:00,arimanku,Safe Travel Barometer lembaga audit independen daulat @IndonesiaGaruda telah penuhi standar penerapan protokol kesehatan dan keamanan dalam pencegahan penyebaran Covid-19. Salah satunya krn HEPA System. Itu bgm @Kemendagri_RI @KemenkesRI @kemenhub151 @KemenBUMN @AryaSinulingga?,NonHoaks
2021-10-21 10:19:53+00:00,keeeyvv,"Implementasi di era saat ini, yaitu pandemi Covid-19 bukan hanya berhubungan dengan aksi kemiliteran, tetapi juga bisa dilakukan dengan menaati protokol kesehatan, seperti keluar rumah (jika mendesak) memakai masker untuk mencegah penularan virus ini #FISIPUPNVJ #KampusBelaNegara",NonHoaks
2021-10-21 05:46:24+00:00,Monic_gyt,"Ayo vaksinasi demi kesehatan kita bersama dan patuhi protokol pencegahan Covid-19 yaitu 5M (Mencuci tangan, Memakai masker, Menjauhi kerumunan, Menjaga jarak, dan Membatasi mobilitas) :)",NonHoaks
2021-10-21 01:54:59+00:00,MegaApr28967251,"'Kami minta masyarakat untuk tetap menaati dan jangan lengah terhadap protokol kesehatan yang selama ini diterapkan yaitu tetap pakai masker, dan jaga jarak, karena varian Covid 19 ini masih ada,' ucap Gubernur Khofifah",NonHoaks
2021-10-21 01:35:40+00:00,dzkraihan,"Gubernur Jatim meminta masyarakat untuk tetap menaati dan jangan lengah terhadap protokol kesehatan yang selama ini diterapkan yaitu tetap pakai masker, dan jaga jarak, karena varian Covid 19 ini masih ada",NonHoaks
2021-10-21 01:07:44+00:00,Arkian_Widi,"Untuk itu, ke depan, penyelenggara bersama Satgas Penanganan Covid-19 harus lebih konsisten lagi menerapkan protokol kesehatan sesuai rencana awal #ProkesPONPapua",NonHoaks
2021-10-19 03:55:08+00:00,tentangSolo,"Meskipun kasus covid-19 sudah menurun, jangan sampai kendor tetap jaga protokol kesehatan dan vaksin. Agar segera pulih normal seperti sedia kala",NonHoaks
2021-10-19 03:26:42+00:00,relindapuspita,"Meskipun sudah banyak bukti mengenai efek COVID-19 di seluruh dunia, masyarakat masih perlu diedukasi mengenai pentingnya protokol kesehatan, serta manfaat vaksin dan efek sampingnya. #BabatHoaksJahat",NonHoaks
2021-10-19 03:22:57+00:00,amyzet,"Kalo udah vaksin covid-19 bebas berkeliaran? Ini disinformasi. Kita udah bisa kemana-kemana dalam hal penting, plus tetep harus jaga protokol kesehatan. Tertib Prokesnya, Lawan Hoaksnya. #BabatHoaksJahat",NonHoaks
2021-10-17 23:21:08+00:00,AlbertSolo2,"Ketua satgas Covid-19 meminta agar masyarakat untuk tidak mengabaikan protokol kesehatan kendati kasus harian Covid-19 di Indonesia saat ini cenderung melandai kasusnya, Indonesia kini belajar dari kasus di Singapura yang kembali naik setelah adanya pelonggaran aktivitas warganya",NonHoaks
